grid_id	x	y	agb_ton_ha
6007	578610.855899999	1510804.604	18.1999999999999
6008	578918.0871	1510803.199	18.43
6009	579225.318599999	1510801.79799999	18.43
6010	579532.5502	1510800.39999999	10.77
6011	579839.782099999	1510799.006	17.27
6012	580147.014199999	1510797.61499999	27.3799999999999
6013	580454.2465	1510796.22799999	30.5799999999999
6014	580761.479099999	1510794.84499999	14.34
6015	581068.711899999	1510793.465	19.8799999999999
6016	581375.9449	1510792.08899999	32.5399999999999
6017	581683.1781	1510790.71699999	38.99
6018	581990.411599999	1510789.34799999	39.7199999999999
6019	582297.6454	1510787.983	35.77
6020	582604.879399999	1510786.621	39.93
6021	582912.1136	1510785.263	34.78
6022	583219.347999999	1510783.908	22.96
6023	583526.5827	1510782.557	21.32
6024	583833.817599999	1510781.20999999	20.67
6025	584141.0527	1510779.86599999	32.39
6026	584448.2881	1510778.526	26.6499999999999
6027	584755.5237	1510777.189	13.4499999999999
6028	585062.759599999	1510775.857	32.6499999999999
6029	585369.995699999	1510774.527	35.6899999999999
6030	585677.2321	1510773.20099999	17.51
6031	585984.468699999	1510771.87899999	31.93
6032	586291.705599999	1510770.56099999	25.1999999999999
6033	586598.942599999	1510769.246	14.0
6034	586906.18	1510767.93399999	17.67
6035	587213.417499999	1510766.627	26.7199999999999
6036	587520.655299999	1510765.32199999	19.0399999999999
6037	587827.893399999	1510764.022	27.94
6038	588135.1317	1510762.725	23.6099999999999
6039	588442.370299999	1510761.431	27.14
6040	588749.6091	1510760.14199999	10.2899999999999
6041	589056.8482	1510758.85499999	17.03
6042	589364.087599999	1510757.573	22.35
6043	589671.327099999	1510756.29399999	17.32
6044	589978.566899999	1510755.01799999	17.32
6045	590285.807	1510753.74699999	12.6099999999999
6046	590593.047299999	1510752.47799999	14.65
6047	590900.287899999	1510751.21399999	18.8999999999999
6048	591207.5287	1510749.95299999	21.16
6049	591514.7698	1510748.695	18.8
6050	591822.0111	1510747.442	13.59
6051	592129.252699999	1510746.191	16.5399999999999
6052	592436.494599999	1510744.945	13.64
6053	592743.7367	1510743.702	13.2799999999999
6054	593050.979099999	1510742.462	15.01
6055	593358.221699999	1510741.226	19.51
6056	593665.464599999	1510739.99399999	14.99
6057	593972.7077	1510738.76499999	17.3999999999999
6058	594279.9512	1510737.54	17.2399999999999
6059	594587.1948	1510736.31899999	9.99
6060	594894.4388	1510735.101	11.34
6061	595201.682999999	1510733.887	11.6
6062	595508.927499999	1510732.67599999	13.2899999999999
6068	578305.055799999	1511111.299	13.3699999999999
6069	578612.283199999	1511109.891	10.65
6070	578919.5108	1511108.486	11.8599999999999
6071	579226.738699999	1511107.08499999	11.8599999999999
6072	579533.966699999	1511105.68699999	15.4499999999999
6073	579841.194999999	1511104.293	22.62
6074	580148.4235	1511102.90299999	23.8999999999999
6075	580455.652299999	1511101.51699999	35.67
6076	580762.881199999	1511100.13299999	21.1499999999999
6077	581070.110499999	1511098.75399999	28.14
6078	581377.3399	1511097.378	39.0
6079	581684.5696	1511096.006	24.5599999999999
6080	581991.7996	1511094.637	31.16
6081	582299.029699999	1511093.272	19.1999999999999
6082	582606.260099999	1511091.911	38.75
6083	582913.490699999	1511090.553	36.5099999999999
6084	583220.7216	1511089.198	40.7899999999999
6085	583527.9527	1511087.84799999	39.8299999999999
6086	583835.184	1511086.50099999	32.82
6087	584142.415599999	1511085.15699999	34.8599999999999
6088	584449.6474	1511083.817	24.1499999999999
6089	584756.879399999	1511082.48099999	21.7899999999999
6090	585064.1117	1511081.148	27.3599999999999
6091	585371.344299999	1511079.81899999	36.3999999999999
6092	585678.577099999	1511078.49399999	35.35
6093	585985.8101	1511077.172	32.1499999999999
6094	586293.043399999	1511075.85299999	19.2899999999999
6095	586600.2769	1511074.539	23.05
6096	586907.510699999	1511073.22699999	19.48
6097	587214.744599999	1511071.91999999	19.64
6098	587521.978899999	1511070.61599999	14.23
6099	587829.2134	1511069.316	27.85
6100	588136.4481	1511068.019	24.67
6101	588443.683199999	1511066.726	22.77
6102	588750.918399999	1511065.43599999	17.46
6103	589058.1539	1511064.14999999	18.21
6104	589365.389599999	1511062.868	21.2199999999999
6105	589672.6256	1511061.58899999	17.87
6106	589979.8619	1511060.314	17.87
6107	590287.098299999	1511059.04199999	8.91
6108	590594.3351	1511057.77399999	14.39
6109	590901.572099999	1511056.51	16.18
6110	591208.809299999	1511055.249	20.12
6111	591516.046899999	1511053.992	15.66
6112	591823.284699999	1511052.739	10.46
6113	592130.522699999	1511051.489	12.1199999999999
6114	592437.761	1511050.242	12.31
6115	592744.9995	1511048.999	11.7899999999999
6116	593052.238299999	1511047.76	13.4
6117	593359.477399999	1511046.52499999	18.3299999999999
6118	593666.716699999	1511045.293	12.3
6119	593973.9562	1511044.064	17.23
6120	594281.196099999	1511042.84	11.74
6121	594588.436199999	1511041.618	14.1199999999999
6122	594895.6766	1511040.401	12.27
6123	595202.9172	1511039.18699999	10.16
6124	595510.1581	1511037.976	12.1999999999999
6126	578306.486299999	1511416.58199999	13.2799999999999
6127	578613.710199999	1511415.174	12.1999999999999
6128	578920.9342	1511413.769	11.44
6129	579228.1585	1511412.36899999	11.44
6130	579535.383	1511410.97099999	21.25
6131	579842.6077	1511409.57799999	15.31
6132	580149.832599999	1511408.188	20.18
6133	580457.057799999	1511406.80099999	26.92
6134	580764.283199999	1511405.418	28.18
6135	581071.508799999	1511404.039	30.4499999999999
6136	581378.7347	1511402.66299999	40.4699999999999
6137	581685.960899999	1511401.29099999	35.2199999999999
6138	581993.1872	1511399.92299999	31.93
6139	582300.413799999	1511398.55799999	24.0
6140	582607.6406	1511397.19699999	25.0
6141	582914.867599999	1511395.83899999	29.1
6142	583222.0949	1511394.485	34.96
6143	583529.322399999	1511393.135	28.8
6144	583836.5502	1511391.78799999	39.4699999999999
6145	584143.778199999	1511390.445	32.81
6146	584451.006399999	1511389.10499999	21.07
6147	584758.234999999	1511387.769	18.0
6148	585065.463699999	1511386.43599999	24.52
6149	585372.6927	1511385.107	32.9099999999999
6150	585679.921899999	1511383.78199999	16.8999999999999
6151	585987.1513	1511382.45999999	16.0399999999999
6152	586294.381	1511381.14199999	13.3
6153	586601.610899999	1511379.82799999	27.8
6154	586908.841099999	1511378.51699999	17.34
6155	587216.071499999	1511377.20999999	25.1299999999999
6156	587523.3022	1511375.90599999	17.51
6157	587830.5331	1511374.60599999	21.0
6158	588137.7643	1511373.30899999	18.0599999999999
6159	588444.9958	1511372.01699999	21.69
6160	588752.227399999	1511370.72699999	21.62
6161	589059.459299999	1511369.442	20.19
6162	589366.691499999	1511368.15999999	17.42
6163	589673.9239	1511366.881	12.91
6164	589981.1565	1511365.60599999	12.91
6165	590288.3895	1511364.33499999	22.3999999999999
6166	590595.6226	1511363.067	18.93
6167	590902.856099999	1511361.803	16.03
6168	591210.089799999	1511360.54199999	17.48
6169	591517.323699999	1511359.286	12.2899999999999
6170	591824.5579	1511358.03199999	11.1
6171	592131.7924	1511356.783	13.15
6172	592439.027099999	1511355.536	13.73
6173	592746.261999999	1511354.29399999	9.35999999999999
6174	593053.4973	1511353.05499999	8.35999999999999
6175	593360.7327	1511351.82	14.21
6176	593667.968499999	1511350.58799999	11.6099999999999
6177	593975.204499999	1511349.36	13.63
6178	594282.4407	1511348.135	18.53
6179	594589.677299999	1511346.914	15.1199999999999
6180	594896.9141	1511345.69699999	9.26
6181	595204.1511	1511344.483	11.52
6182	595511.3885	1511343.273	11.58
6184	578307.916699999	1511721.861	17.1999999999999
6185	578615.1369	1511720.45399999	11.68
6186	578922.357399999	1511719.049	25.16
6187	579229.5781	1511717.64899999	25.16
6188	579536.798999999	1511716.252	19.96
6189	579844.020099999	1511714.858	24.18
6190	580151.2415	1511713.468	28.5
6191	580458.4631	1511712.08199999	28.7199999999999
6192	580765.684899999	1511710.69999999	40.4099999999999
6193	581072.907	1511709.32099999	25.44
6194	581380.1293	1511707.945	18.6499999999999
6195	581687.3519	1511706.573	39.7299999999999
6196	581994.5746	1511705.205	34.71
6197	582301.7976	1511703.841	40.5
6198	582609.0209	1511702.47999999	29.71
6199	582916.2443	1511701.12199999	28.2899999999999
6200	583223.467999999	1511699.76799999	41.5399999999999
6201	583530.692	1511698.418	37.59
6202	583837.916199999	1511697.07099999	28.4699999999999
6203	584145.1406	1511695.72799999	32.85
6204	584452.365299999	1511694.38899999	39.59
6205	584759.590199999	1511693.053	31.84
6206	585066.815399999	1511691.72099999	34.42
6207	585374.0407	1511690.39199999	31.5399999999999
6208	585681.266399999	1511689.067	37.92
6209	585988.492199999	1511687.746	24.3
6210	586295.718299999	1511686.428	25.78
6211	586602.944699999	1511685.114	15.69
6212	586910.1713	1511683.803	18.8099999999999
6213	587217.398099999	1511682.496	32.6
6214	587524.625299999	1511681.19299999	31.77
6215	587831.852599999	1511679.89299999	15.82
6216	588139.0803	1511678.59599999	17.8999999999999
6217	588446.3081	1511677.304	26.1999999999999
6218	588753.536199999	1511676.01499999	27.14
6219	589060.7645	1511674.729	15.72
6220	589367.993099999	1511673.448	17.55
6221	589675.2219	1511672.16899999	16.67
6222	589982.451	1511670.895	16.67
6223	590289.6803	1511669.624	17.3799999999999
6224	590596.91	1511668.35599999	16.1999999999999
6225	590904.1398	1511667.09199999	13.56
6226	591211.369999999	1511665.83199999	16.7199999999999
6227	591518.6003	1511664.57499999	11.3599999999999
6228	591825.830899999	1511663.32199999	12.76
6229	592133.0618	1511662.073	8.06
6230	592440.2929	1511660.827	11.84
6231	592747.5243	1511659.58499999	13.44
6232	593054.755899999	1511658.34599999	15.46
6233	593361.9878	1511657.111	20.02
6234	593669.219999999	1511655.87899999	10.34
6235	593976.452399999	1511654.652	11.25
6236	594283.685199999	1511653.42699999	17.5399999999999
6237	594590.9181	1511652.20699999	15.48
6238	594898.1513	1511650.98999999	11.05
6239	595205.384799999	1511649.776	8.71
6240	595512.618499999	1511648.566	10.5
6242	578309.3468	1512027.137	27.41
6243	578616.5635	1512025.72999999	26.03
6244	578923.780299999	1512024.32599999	22.37
6245	579230.997399999	1512022.925	22.37
6246	579538.214799999	1512021.529	18.1999999999999
6247	579845.432299999	1512020.135	17.21
6248	580152.650099999	1512018.746	34.64
6249	580459.868099999	1512017.36	39.8999999999999
6250	580767.0864	1512015.97699999	37.3599999999999
6251	581074.304899999	1512014.59899999	27.35
6252	581381.5237	1512013.22399999	32.02
6253	581688.742599999	1512011.85199999	19.4699999999999
6254	581995.9618	1512010.48399999	18.77
6255	582303.181199999	1512009.12	23.4899999999999
6256	582610.4009	1512007.759	19.1
6257	582917.6208	1512006.402	30.3099999999999
6258	583224.840899999	1512005.04799999	34.57
6259	583532.061299999	1512003.698	37.45
6260	583839.281899999	1512002.35199999	38.84
6261	584146.5028	1512001.009	38.0099999999999
6262	584453.723899999	1511999.66999999	39.88
6263	584760.945199999	1511998.334	28.53
6264	585068.1668	1511997.002	30.9499999999999
6265	585375.388599999	1511995.674	27.12
6266	585682.6106	1511994.34899999	24.6499999999999
6267	585989.8329	1511993.02799999	37.5
6268	586297.0555	1511991.70999999	30.0799999999999
6269	586604.278199999	1511990.39599999	25.82
6270	586911.5013	1511989.08599999	35.68
6271	587218.724599999	1511987.779	36.24
6272	587525.9481	1511986.476	34.4699999999999
6273	587833.171899999	1511985.17599999	16.17
6274	588140.3959	1511983.87999999	17.1299999999999
6275	588447.6202	1511982.58799999	25.75
6276	588754.8447	1511981.299	31.26
6277	589062.0694	1511980.01399999	15.74
6278	589369.2944	1511978.732	15.24
6279	589676.519699999	1511977.45399999	18.8
6280	589983.7452	1511976.17999999	14.0399999999999
6281	590290.971	1511974.90899999	14.0399999999999
6282	590598.197	1511973.64199999	12.71
6283	590905.4233	1511972.378	12.4499999999999
6284	591212.649899999	1511971.118	12.59
6285	591519.876599999	1511969.86199999	17.3299999999999
6286	591827.103699999	1511968.60899999	12.91
6287	592134.331	1511967.36	13.6999999999999
6288	592441.5585	1511966.114	13.01
6289	592748.7863	1511964.87199999	16.52
6290	593056.014399999	1511963.634	15.7899999999999
6291	593363.242699999	1511962.39899999	14.92
6292	593670.471299999	1511961.168	16.7399999999999
6293	593977.700199999	1511959.93999999	18.32
6294	594284.929299999	1511958.716	22.21
6295	594592.1587	1511957.496	10.0399999999999
6296	594899.388299999	1511956.279	12.25
6297	595206.6182	1511955.066	13.83
6298	595513.8484	1511953.85599999	9.10999999999999
6300	578003.5638	1512333.82099999	21.1099999999999
6301	578310.7767	1512332.40999999	16.85
6302	578617.9897	1512331.002	16.1499999999999
6303	578925.202999999	1512329.59899999	10.3699999999999
6304	579232.416599999	1512328.199	10.75
6305	579539.630299999	1512326.80199999	10.75
6306	579846.844299999	1512325.40899999	9.89
6307	580154.0585	1512324.02	13.38
6308	580461.273	1512322.634	18.8
6309	580768.4877	1512321.252	15.17
6310	581075.702599999	1512319.87299999	10.67
6311	581382.9178	1512318.49799999	12.48
6312	581690.133099999	1512317.127	10.9499999999999
6313	581997.3488	1512315.759	13.15
6314	582304.5646	1512314.395	9.65
6315	582611.7807	1512313.03499999	16.52
6316	582918.996999999	1512311.678	28.8599999999999
6317	583226.213499999	1512310.324	31.21
6318	583533.430399999	1512308.97399999	39.1899999999999
6319	583840.6474	1512307.628	39.56
6320	584147.8647	1512306.286	41.3999999999999
6321	584455.082199999	1512304.94699999	40.4799999999999
6322	584762.3	1512303.611	35.4099999999999
6323	585069.518	1512302.28	35.57
6324	585376.7362	1512300.952	34.1099999999999
6325	585683.9546	1512299.627	29.03
6326	585991.173399999	1512298.306	35.3599999999999
6327	586298.392299999	1512296.989	32.9099999999999
6328	586605.611499999	1512295.675	24.91
6329	586912.831	1512294.36499999	23.82
6330	587220.050799999	1512293.05799999	25.6099999999999
6331	587527.270699999	1512291.75499999	31.03
6332	587834.490899999	1512290.456	27.5599999999999
6333	588141.711299999	1512289.15999999	30.73
6334	588448.932	1512287.868	25.3299999999999
6335	588756.152899999	1512286.57899999	14.88
6336	589063.3741	1512285.29399999	18.9899999999999
6337	589370.5955	1512284.013	18.6
6338	589677.8172	1512282.735	20.73
6339	589985.039199999	1512281.46099999	13.64
6340	590292.261399999	1512280.191	13.64
6341	590599.483899999	1512278.924	13.1
6342	590906.706499999	1512277.65999999	12.18
6343	591213.929499999	1512276.401	14.6999999999999
6344	591521.152699999	1512275.144	18.3099999999999
6345	591828.3762	1512273.89199999	16.6099999999999
6346	592135.5999	1512272.64299999	11.2799999999999
6347	592442.8238	1512271.398	13.65
6348	592750.0481	1512270.15599999	15.6199999999999
6349	593057.2726	1512268.918	18.98
6350	593364.497399999	1512267.68299999	18.5399999999999
6351	593671.722399999	1512266.452	13.31
6352	593978.9477	1512265.225	15.15
6353	594286.173199999	1512264.00099999	22.69
6354	594593.398999999	1512262.78099999	14.1199999999999
6355	594900.625	1512261.564	14.57
6356	595207.8514	1512260.351	11.3
6359	578004.9971	1512639.09	13.5
6360	578312.206299999	1512637.679	11.46
6361	578619.415799999	1512636.272	11.41
6362	578926.625499999	1512634.868	9.34
6363	579233.8355	1512633.468	10.5399999999999
6364	579541.045599999	1512632.07199999	10.5399999999999
6365	579848.256099999	1512630.679	8.94
6366	580155.4668	1512629.29	12.47
6367	580462.6777	1512627.905	8.4
6368	580769.8887	1512626.523	9.66
6369	581077.1001	1512625.144	8.35999999999999
6370	581384.3116	1512623.77	8.65
6371	581691.523399999	1512622.398	9.19999999999999
6372	581998.735499999	1512621.03099999	6.18
6373	582305.9477	1512619.66699999	18.5399999999999
6374	582613.1602	1512618.307	25.9899999999999
6375	582920.373	1512616.94999999	27.07
6376	583227.586	1512615.597	15.73
6377	583534.7992	1512614.24699999	37.38
6378	583842.012699999	1512612.901	40.8699999999999
6379	584149.2264	1512611.55899999	40.42
6380	584456.4403	1512610.21999999	41.0099999999999
6381	584763.654499999	1512608.885	41.21
6382	585070.8689	1512607.554	40.82
6383	585378.083499999	1512606.226	31.87
6384	585685.298399999	1512604.902	35.8699999999999
6385	585992.513599999	1512603.581	30.6099999999999
6386	586299.729	1512602.26399999	23.92
6387	586606.9446	1512600.94999999	26.37
6388	586914.160499999	1512599.63999999	25.1099999999999
6389	587221.376599999	1512598.334	34.07
6390	587528.592999999	1512597.03099999	39.3999999999999
6391	587835.8096	1512595.732	27.8299999999999
6392	588143.0265	1512594.43699999	24.0399999999999
6393	588450.2436	1512593.145	20.98
6394	588757.460899999	1512591.85599999	14.24
6395	589064.6785	1512590.57199999	17.69
6396	589371.896399999	1512589.29099999	18.43
6397	589679.1145	1512588.013	21.1299999999999
6398	589986.3329	1512586.739	12.94
6399	590293.551499999	1512585.469	12.94
6400	590600.7704	1512584.202	30.4899999999999
6401	590907.9895	1512582.939	15.4
6402	591215.208899999	1512581.67999999	12.58
6403	591522.4285	1512580.424	17.41
6404	591829.648399999	1512579.171	16.27
6405	592136.868499999	1512577.92299999	23.12
6406	592444.088899999	1512576.678	17.28
6407	592751.3096	1512575.43599999	24.3099999999999
6408	593058.5306	1512574.198	24.62
6409	593365.751799999	1512572.96399999	18.02
6410	593672.9732	1512571.733	14.24
6411	593980.1949	1512570.506	9.41
6412	594287.4168	1512569.283	17.85
6413	594594.638999999	1512568.063	23.8999999999999
6414	594901.861499999	1512566.84599999	16.1099999999999
6415	595209.0842	1512565.634	16.05
6418	578006.43	1512944.35499999	11.5399999999999
6419	578313.635699999	1512942.94399999	11.75
6420	578620.8416	1512941.537	10.27
6421	578928.047799999	1512940.134	14.33
6422	579235.254199999	1512938.73399999	13.17
6423	579542.4608	1512937.33799999	13.17
6424	579849.667699999	1512935.94599999	10.07
6425	580156.8747	1512934.557	11.18
6426	580464.082	1512933.172	12.23
6427	580771.289499999	1512931.79	13.18
6428	581078.4973	1512930.412	11.94
6429	581385.7053	1512929.037	11.6999999999999
6430	581692.9135	1512927.66599999	9.8
6431	582000.1219	1512926.299	11.56
6432	582307.330599999	1512924.935	12.41
6433	582614.5396	1512923.57499999	14.83
6434	582921.748799999	1512922.219	18.68
6435	583228.958199999	1512920.86599999	25.34
6436	583536.1678	1512919.51699999	39.53
6437	583843.377699999	1512918.171	30.8299999999999
6438	584150.587799999	1512916.82899999	30.8
6439	584457.798199999	1512915.48999999	35.21
6440	584765.008799999	1512914.15599999	40.9699999999999
6441	585072.219599999	1512912.824	41.1499999999999
6442	585379.4307	1512911.49699999	33.9799999999999
6443	585686.641999999	1512910.17299999	25.19
6444	585993.8536	1512908.85199999	24.76
6445	586301.065399999	1512907.53499999	21.77
6446	586608.277499999	1512906.222	13.08
6447	586915.489799999	1512904.912	14.81
6448	587222.7023	1512903.60599999	29.52
6449	587529.915099999	1512902.304	30.3999999999999
6450	587837.128099999	1512901.00499999	32.1099999999999
6451	588144.3414	1512899.70999999	32.5499999999999
6452	588451.554899999	1512898.418	30.0
6453	588758.7687	1512897.12999999	15.25
6454	589065.9827	1512895.84499999	17.8099999999999
6455	589373.197099999	1512894.56499999	16.5
6456	589680.411599999	1512893.287	16.8
6457	589987.626399999	1512892.01399999	18.7899999999999
6458	590294.8414	1512890.74399999	18.7899999999999
6459	590602.056699999	1512889.47699999	16.9499999999999
6460	590909.2722	1512888.21399999	17.19
6461	591216.488	1512886.955	17.4499999999999
6462	591523.704099999	1512885.699	13.7899999999999
6463	591830.920399999	1512884.44699999	17.28
6464	592138.1369	1512883.199	22.96
6465	592445.3538	1512881.95399999	18.1
6466	592752.5709	1512880.71299999	13.17
6467	593059.788199999	1512879.475	24.62
6468	593367.0058	1512878.24099999	18.02
6469	593674.223699999	1512877.01099999	14.24
6470	593981.4418	1512875.78399999	9.41
6471	594288.6602	1512874.56099999	17.85
6472	594595.878799999	1512873.341	23.8999999999999
6473	594903.0977	1512872.125	16.1099999999999
6474	595210.316899999	1512870.91299999	16.05
6477	578007.8628	1513249.617	11.97
6478	578315.064899999	1513248.206	9.18
6479	578622.267299999	1513246.8	8.42
6480	578929.469799999	1513245.39599999	12.27
6481	579236.672699999	1513243.99699999	10.75
6482	579543.875699999	1513242.601	10.75
6483	579851.079	1513241.209	9.86999999999999
6484	580158.282499999	1513239.82	11.44
6485	580465.4862	1513238.435	12.02
6486	580772.6901	1513237.054	9.8
6487	581079.8943	1513235.67599999	11.66
6488	581387.098699999	1513234.30199999	12.19
6489	581694.3033	1513232.931	14.72
6490	582001.5082	1513231.564	13.52
6491	582308.713299999	1513230.19999999	11.01
6492	582615.9187	1513228.841	13.57
6493	582923.1243	1513227.48399999	10.51
6494	583230.3301	1513226.13199999	19.1499999999999
6495	583537.536199999	1513224.783	28.3599999999999
6496	583844.7425	1513223.43699999	38.6199999999999
6497	584151.949	1513222.09499999	29.18
6498	584459.155799999	1513220.75699999	19.87
6499	584766.3628	1513219.422	35.82
6500	585073.569999999	1513218.091	33.1499999999999
6501	585380.7776	1513216.76399999	26.6999999999999
6502	585687.985299999	1513215.43999999	21.2399999999999
6503	585995.1933	1513214.12	29.75
6504	586302.401599999	1513212.803	29.8299999999999
6505	586609.609999999	1513211.48999999	14.1199999999999
6506	586916.818699999	1513210.181	24.26
6507	587224.027699999	1513208.875	34.74
6508	587531.2369	1513207.573	37.4699999999999
6509	587838.4464	1513206.27399999	28.7199999999999
6510	588145.6561	1513204.979	38.7599999999999
6511	588452.866	1513203.688	26.02
6512	588760.0762	1513202.39999999	23.94
6513	589067.2867	1513201.11599999	17.89
6514	589374.497399999	1513199.83499999	12.35
6515	589681.7084	1513198.55799999	15.18
6516	589988.9196	1513197.28499999	19.9499999999999
6517	590296.131	1513196.01499999	18.7899999999999
6518	590603.3427	1513194.749	16.9499999999999
6519	590910.554699999	1513193.486	17.19
6520	591217.7669	1513192.22699999	17.4499999999999
6521	591524.979399999	1513190.972	13.7899999999999
6522	591832.192099999	1513189.71999999	17.28
6523	592139.405099999	1513188.472	22.96
6524	592446.6184	1513187.22699999	18.1
6525	592753.831899999	1513185.986	13.17
6526	593061.045599999	1513184.749	21.4499999999999
6527	593368.2597	1513183.51499999	17.8799999999999
6528	593675.473899999	1513182.28499999	14.5
6529	593982.6885	1513181.05799999	16.09
6530	594289.9033	1513179.83499999	14.25
6531	594597.118299999	1513178.61599999	12.5299999999999
6532	594904.3336	1513177.39999999	13.0399999999999
6533	595211.5492	1513176.188	15.42
6536	578316.4939	1513553.465	9.48
6537	578623.6927	1513552.05799999	12.05
6538	578930.8917	1513550.655	13.22
6539	579238.090899999	1513549.256	8.57
6540	579545.2904	1513547.86	8.57
6541	579852.489999999	1513546.468	9.36999999999999
6542	580159.689899999	1513545.08	12.46
6543	580466.890099999	1513543.695	10.44
6544	580774.090399999	1513542.314	7.52
6545	581081.290999999	1513540.93599999	11.57
6546	581388.4919	1513539.56199999	16.27
6547	581695.6929	1513538.192	9.31
6548	582002.894199999	1513536.82499999	11.5
6549	582310.0958	1513535.462	11.14
6550	582617.2976	1513534.10199999	13.1099999999999
6551	582924.499599999	1513532.746	21.96
6552	583231.7018	1513531.394	12.09
6553	583538.9043	1513530.04499999	9.43
6554	583846.106999999	1513528.69999999	25.8
6555	584153.31	1513527.358	40.9099999999999
6556	584460.5132	1513526.02	40.1099999999999
6557	584767.7166	1513524.68599999	40.95
6558	585074.920299999	1513523.35499999	40.9099999999999
6559	585382.124199999	1513522.02799999	40.82
6560	585689.328399999	1513520.70399999	18.17
6561	585996.5328	1513519.384	28.0
6562	586303.7375	1513518.06799999	37.38
6563	586610.9424	1513516.75499999	27.98
6564	586918.147499999	1513515.44599999	36.6
6565	587225.3529	1513514.13999999	38.56
6566	587532.5585	1513512.83799999	37.4699999999999
6567	587839.764399999	1513511.54	28.7199999999999
6568	588146.9705	1513510.245	38.7599999999999
6569	588454.176899999	1513508.95399999	26.02
6570	588761.383499999	1513507.66699999	23.94
6571	589068.590399999	1513506.38299999	17.89
6572	589375.797499999	1513505.10199999	12.35
6573	589683.0049	1513503.82499999	15.18
6574	589990.2125	1513502.55199999	19.9499999999999
6575	590297.420399999	1513501.283	19.9499999999999
6576	590604.628499999	1513500.01699999	20.26
6577	590911.836899999	1513498.75399999	12.99
6578	591219.0455	1513497.496	15.68
6579	591526.2545	1513496.24099999	22.25
6580	591833.4636	1513494.989	15.38
6581	592140.6731	1513493.74099999	12.23
6582	592447.882699999	1513492.49699999	12.81
6583	592755.092599999	1513491.256	12.5399999999999
6584	593062.302799999	1513490.019	17.5
6585	593369.5132	1513488.78499999	13.91
6586	593676.723899999	1513487.55499999	12.9
6587	593983.934899999	1513486.32899999	12.6999999999999
6588	594291.1461	1513485.10599999	10.3699999999999
6589	594598.357599999	1513483.887	12.3599999999999
6590	594905.569299999	1513482.672	10.0
6591	595212.781399999	1513481.45999999	15.32
6594	578317.922699999	1513858.71999999	12.32
6595	578625.117899999	1513857.313	12.97
6596	578932.3133	1513855.911	14.59
6597	579239.5089	1513854.512	11.72
6598	579546.704799999	1513853.11599999	11.72
6599	579853.9009	1513851.725	8.92
6600	580161.097199999	1513850.33599999	9.07
6601	580468.293799999	1513848.952	7.3
6602	580775.490499999	1513847.57099999	11.5299999999999
6603	581082.687599999	1513846.19299999	12.32
6604	581389.884799999	1513844.82	16.8799999999999
6605	581697.0823	1513843.449	10.69
6606	582004.280099999	1513842.083	8.99
6607	582311.478	1513840.71999999	8.59
6608	582618.676199999	1513839.36	8.48
6609	582925.874599999	1513838.00499999	11.3
6610	583233.0733	1513836.652	13.31
6611	583540.2722	1513835.304	12.5399999999999
6612	583847.471299999	1513833.959	12.69
6613	584154.6707	1513832.618	24.7199999999999
6614	584461.870299999	1513831.28	24.6499999999999
6615	584769.070199999	1513829.94599999	23.37
6616	585076.270299999	1513828.61499999	40.9099999999999
6617	585383.470699999	1513827.28799999	40.82
6618	585690.671199999	1513825.965	18.17
6619	585997.8721	1513824.645	28.0
6620	586305.0731	1513823.32899999	37.38
6621	586612.274399999	1513822.016	27.98
6622	586919.476	1513820.70699999	36.6
6623	587226.677799999	1513819.402	38.56
6624	587533.879799999	1513818.1	32.8999999999999
6625	587841.082099999	1513816.80199999	36.7199999999999
6626	588148.284699999	1513815.50799999	23.73
6627	588455.4875	1513814.21699999	16.7399999999999
6628	588762.690599999	1513812.929	36.13
6629	589069.8939	1513811.64599999	36.9399999999999
6630	589377.097399999	1513810.36599999	28.46
6631	589684.301199999	1513809.08899999	34.45
6632	589991.5052	1513807.816	25.6999999999999
6633	590298.709499999	1513806.547	25.6999999999999
6634	590605.9141	1513805.28099999	16.94
6635	590913.1189	1513804.019	19.7399999999999
6636	591220.323899999	1513802.76099999	14.3699999999999
6637	591527.5293	1513801.506	12.8699999999999
6638	591834.7349	1513800.25499999	12.94
6639	592141.9407	1513799.00699999	13.94
6640	592449.146799999	1513797.763	9.35
6641	592756.353099999	1513796.522	9.71
6642	593063.559699999	1513795.28499999	14.58
6643	593370.7665	1513794.05199999	10.84
6644	593677.973699999	1513792.823	8.68
6645	593985.180999999	1513791.59599999	9.11999999999999
6646	594292.3887	1513790.374	20.8
6647	594599.5966	1513789.155	12.2899999999999
6648	594906.8048	1513787.93999999	24.39
6649	595214.0132	1513786.72799999	9.63
6653	578933.7347	1514161.16299999	10.85
6654	579240.926699999	1514159.76399999	14.57
6655	579548.118999999	1514158.36899999	13.35
6656	579855.311499999	1514156.97699999	13.35
6657	580162.504199999	1514155.58899999	10.66
6658	580469.6972	1514154.205	15.7899999999999
6659	580776.8904	1514152.824	10.85
6660	581084.083899999	1514151.44699999	13.75
6661	581391.2776	1514150.073	20.3999999999999
6662	581698.471499999	1514148.70299999	11.83
6663	582005.665599999	1514147.337	12.85
6664	582312.859999999	1514145.97399999	8.11999999999999
6665	582620.0546	1514144.61499999	8.48
6666	582927.249399999	1514143.259	11.3
6667	583234.444499999	1514141.908	13.31
6668	583541.6398	1514140.55899999	12.5399999999999
6669	583848.835399999	1514139.215	12.69
